Distance,Floodplain,HomeTenure,Education345,CurMarketValue,After,Price100,Price75,Price90,Price110,Price125,Accept
157.24156,1,1,1,280000,0,0,0,0,0,1,Yes
3.78626,0,48,1,160000,0,0,0,0,0,1,Yes
20.78305,0,32,1,200000,0,0,0,0,0,1,Yes
6.32541,1,58,1,256000,0,0,0,0,0,1,No
39.40381,1,18,0,145000,0,0,0,0,0,1,Yes
149.17033,1,16,0,75000,0,0,0,0,0,1,Yes
21.47428,1,22,1,649000,0,0,0,0,0,1,Yes
116.07251,1,4,1,210000,0,0,0,0,0,1,Yes
7.31863,1,21,0,120000,0,0,0,0,0,1,Yes
162.17798,1,55,0,150000,0,0,0,0,0,1,No
103.61251,1,15,0,229000,0,0,0,0,0,1,Yes
180.54318,1,10,1,450000,0,0,0,0,0,1,No
0.57573,0,9,0,400000,0,0,0,0,0,1,Yes
25.32498,1,13,0,75000,0,0,0,0,0,1,Yes
106.67094,1,3,0,90000,0,0,0,0,0,1,Yes
109.42997,1,8,1,180000,0,0,0,0,0,1,Yes
181.22221,1,15,0,280000,0,0,0,0,0,1,Yes
180.30475,1,0,1,275000,0,0,0,0,0,1,Yes
19.16138,0,6,1,125000,0,0,0,0,0,1,No
181.17146,1,26,1,380000,0,0,0,0,0,1,Yes
154.64695,1,4,1,535000,0,0,0,0,0,1,No
175.26398,1,27,1,420000,0,0,0,0,0,1,No
95.53542,1,41,0,69559,0,0,0,0,0,1,No
32.25279,1,18,0,145000,0,0,0,0,0,1,Yes
7.61006,1,13,0,132000,0,0,0,0,0,1,No
26.55497,1,10,1,250000,0,0,0,0,0,1,Yes
130.80848,1,34,0,160000,0,0,0,0,0,1,Yes
166.59364,1,4,0,190000,0,0,0,0,0,1,No
57.84356,1,42,0,130000,0,0,0,0,0,1,No
180.81185,1,8,1,170000,0,0,0,0,0,1,Yes
163.52518,1,11,1,330000,0,0,0,0,0,1,Yes
183.21493,1,10,1,205000,0,0,0,0,0,1,Yes
135.24821,1,23,0,115000,0,0,0,0,0,1,No
181.79696,1,29,1,210000,0,0,0,0,0,1,No
172.26098,1,4,1,290000,0,0,0,0,0,1,Yes
181.43014,1,15,1,400000,0,0,0,0,0,1,Yes
71.29803,1,7,1,270000,0,0,0,0,0,1,No
89.54827,1,21,0,175000,0,0,0,0,0,1,Yes
182.24973,1,22,0,220000,0,0,0,0,0,1,Yes
164.22683,1,4,1,250000,0,0,0,0,0,1,Yes
7.42772,1,4,0,140000,0,0,0,0,0,1,Yes
21.99738,1,31,1,400000,0,0,0,0,0,1,Yes
169.64788,1,1,1,350000,0,0,0,0,0,1,Yes
163.89524,1,1,1,400000,0,0,0,0,0,1,Yes
38.51884,1,8,0,105900,0,0,0,0,0,1,Yes
169.06093,1,2,1,380000,0,0,0,0,0,1,Yes
18.38126,1,32,0,56000,0,0,0,0,0,1,Yes
174.13331,1,49,1,350000,0,0,0,0,0,1,Yes
172.54139,1,16,1,350000,0,0,0,0,0,1,Yes
178.70241,1,23,0,255000,0,0,0,0,0,1,Yes
166.27125,1,12,1,325000,0,0,0,0,0,1,Yes
3.43172,1,37,1,150000,0,0,0,0,0,1,Yes
85.55357,1,67,0,180000,0,0,0,0,0,1,No
75.37008,1,3,1,300000,0,0,0,0,0,1,Yes
44.80971,0,12,1,350000,0,0,0,0,0,1,No
72.54138,0,27,0,50000,0,0,0,0,0,1,Yes
5.67669,1,5,1,230000,0,0,0,0,0,1,Yes
7.91217,1,12,0,475000,0,0,0,0,0,1,Yes
6.25782,1,2,1,550000,0,0,0,0,0,1,No
175.99514,1,6,1,500000,0,0,0,0,0,1,Yes
164.25406,1,12,1,260000,0,0,0,0,0,1,Yes
5.29262,1,9,0,115000,0,0,0,0,0,1,Yes
189.45816,1,43,0,125000,0,0,0,0,0,1,Yes
43.4657,1,11,1,1600000,0,0,0,0,0,1,No
175.63596,1,2,1,850000,0,0,0,0,0,1,Yes
190.80767,1,22,1,475000,0,0,0,0,0,1,Yes
181.62326,1,18,0,300000,0,0,0,0,0,1,No
174.7052,1,8,1,98000,0,0,0,0,0,1,Yes
102.11848,1,16,1,210000,0,0,0,0,0,1,Yes
184.15764,1,4,1,325000,0,0,0,0,0,1,Yes
166.21007,1,5,1,135000,0,0,0,0,0,1,Yes
132.22131,1,4,0,140000,0,0,0,0,0,1,No
70.44687,1,26,0,149500,0,0,0,0,0,1,No
4.27901,1,7,1,345000,0,0,0,0,0,1,Yes
158.56985,1,10,1,200000,0,0,0,0,0,1,Yes
171.80177,1,2,1,518734,0,0,0,0,0,1,Yes
168.40337,1,5,0,200000,0,0,0,0,0,1,Yes
90.12112,1,12,0,325000,0,0,0,0,0,1,Yes
182.69491,1,7,1,550000,0,0,0,0,0,1,Yes
2.11689,1,6,0,360000,0,0,0,0,0,1,Yes
36.50932,1,36,1,180000,0,0,0,0,0,1,Yes
181.2311,1,10,1,310000,0,0,0,0,0,1,Yes
95.19864,1,7,1,300000,0,0,0,0,0,1,No
151.11732,1,26,0,76500,0,0,0,0,0,1,Yes
14.86679,1,6,1,124500,0,0,0,0,0,1,Yes
43.62949,1,9,1,350000,0,0,0,0,0,1,Yes
161.66765,1,6,1,190000,0,0,0,0,0,1,Yes
39.33463,1,24,0,80000,0,0,0,0,0,1,No
4.82861,1,7,1,200000,0,0,0,0,0,1,Yes
118.7018,1,14,1,220000,0,0,0,0,0,1,Yes
134.47442,1,3,1,300000,0,0,0,0,0,1,Yes
